"Gene","ILLUMINA_PROBE_ID","EntrezId"
"LOC728226",4560767,728226
"FAM158A",4570014,51016
"C18ORF2",4570020,56651
"CASP2",4570026,835
"LOC100134735",4570068,100134735
"LOC283050",4570100,283050
"BRMS1",4570102,25855
"AACSL",4570132,401224
"LOC339742",4570167,339742
"KIAA0947",4570170,23379
"GAS6",4570181,2621
"PIAS3",4570201,10401
"LOC651752",4570221,651752
"SLC22A10",4570228,387775
"ACVR1B",4570240,91
"DTNA",4570253,1837
"LEF1",4570255,51176
"BMP8B",4570279,656
"PHF12",4570292,57649
"LOC100130775",4570301,100130775
"UBE2CBP",4570372,90025
"MPST",4570379,4357
"BACE1",4570390,23621
"F2R",4570398,2149
"LOC345645",4570400,345645
"HS.143909",4570403,NA
"MAGEB1",4570414,4112
"HS.554603",4570431,NA
"DDX41",4570433,51428
"LOC643284",4570437,643284
"CD68",4570438,968
"QKI",4570440,9444
"IFIH1",4570441,64135
"LOC401233",4570451,401233
"ZXDA",4570465,7789
"RPS10",4570482,6204
"USP48",4570484,84196
"HS.459104",4570491,NA
"CPNE1",4570500,8904
"CCNG1",4570520,900
"ICK",4570524,22858
"LOC729495",4570541,729495
"VPS25",4570543,84313
"HS.551324",4570544,NA
"LEAP2",4570546,116842
"HS.558212",4570576,NA
"GPR89B",4570600,51463
"FASLG",4570612,356
"RRAGB",4570615,10325
"NRF1",4570646,4899
"RRAS",4570670,6237
"CPSF3L",4570692,54973
"TRAK1",4570707,22906
"MIR1253",4570709,100302208
"AKAP11",4570717,11215
"LOC653604",4570725,653604
"GTF2I",4570736,2969
"TAF1",4570746,6872
"RPL18A",4570762,6142
"CPNE9",4570767,151835
"TRAF1",4570768,7185
"B3GALT2",4590008,8707
"GRB14",4590014,2888
"YOD1",4590020,55432
"IMPDH2",4590026,3615
"LOC100132864",4590039,100132864
"CCNB1",4590040,891
"PHKA1",4590050,5255
"CDK2",4590064,1017
"HS.327451",4590066,NA
"LOC728003",4590068,728003
"LOC643792",4590086,643792
"GABPAP",4590088,8327
"HS.540335",4590093,NA
"LOC440349",4590097,440349
"CCDC113",4590100,29070
"WRB",4590102,7485
"9-Sep",4590110,10801
"MCPH1",4590113,79648
"TRAPPC2P1",4590121,10597
"SHOC2",4590128,8036
"AFAP1L2",4590133,84632
"LOC100131716",4590136,100131716
"NME2",4590138,4831
"LOC100130679",4590156,100130679
"HS.523705",4590189,NA
"LOC645165",4590192,645165
"LOC641699",4590201,641699
"CNOT7",4590241,29883
"LOC643590",4590270,643590
"BREA2",4590274,286076
"LOC643550",4590292,643550
"IFNA21",4590301,3452
"ZNF28",4590326,7576
"LOC645464",4590332,645464
"DHX15",4590333,1665
"HS.541027",4590338,NA
"LOC643811",4590343,643811
"VDAC1",4590372,7416
"HS.50125",4590376,NA
"HS.40061",4590379,NA
"FAM38A",4590390,9780
"LOC645757",4590400,645757
"PPDPF",4590403,79144
"PDCD2L",4590424,84306
"DENND4C",4590427,55667
"ABL1",4590440,25
"CYB5R3",4590441,1727
"DTNBP1",4590450,84062
"C15ORF44",4590468,81556
"MAP4K1",4590477,11184
"RNF11",4590520,26994
"ERAL1",4590537,26284
"TRA1P2",4590551,343477
"E2F1",4590553,1869
"LOC91461",4590561,91461
"LOC286444",4590576,286444
"AGR3",4590594,155465
"LOC727872",4590600,727872
"CPM",4590603,1368
"LOC653878",4590609,653878
"C7ORF59",4590615,389541
"PNMA2",4590619,10687
"C8ORF41",4590646,80185
"PRPH2",4590669,5961
"LOC646294",4590670,646294
"LOC100129697",4590672,100129697
"RPS10P3",4590682,158104
"HS.540037",4590689,NA
"PCDH24",4590692,54825
"ARHGAP23",4590706,57636
"CLEC2D",4590717,29121
"PDXDC1",4590725,23042
"LOC100129707",4590735,100129707
"MIR32",4590754,407036
"LILRB5",4610010,10990
"NCRNA00081",4610022,92482
"LOC727735",4610026,727735
"LOC728473",4610041,728473
"AGPAT1",4610044,10554
"RANBP1",4610047,5902
"AAMP",4610048,14
"FLRT2",4610056,23768
"PIN1L",4610064,5301
"TMEM194A",4610066,23306
"LOC653472",4610068,653472
"MANEA",4610091,79694
"TMEM123",4610102,114908
"IQCH",4610121,64799
"RANBP2L1",4610162,84220
"MLH1",4610164,4292
"KIAA0467",4610167,23334
"ZNF804A",4610168,91752
"CLU",4610176,1191
"PIK3C2B",4610180,5287
"PPP1R8",4610239,5511
"PSMD12",4610253,5718
"MS4A13",4610259,503497
"LOC441847",4610286,441847
"PARD6B",4610288,84612
"LOC728263",4610292,728263
"CLUAP1",4610296,23059
"LOC728649",4610315,728649
"OLFM4",4610333,10562
"CAMK1",4610338,8536
"TMEM45A",4610341,55076
"LOC652849",4610347,652849
"SGOL1",4610348,151648
"RANBP9",4610349,10048
"CSRNP3",4610356,80034
"LOC440956",4610358,440956
"HS.92993",4610367,NA
"HS.552934",4610368,NA
"ALKBH3",4610369,221120
"ACTB",4610390,60
"C18ORF58",4610397,284222
"NEURL1B",4610403,54492
"VPS13D",4610408,55187
"SYAP1",4610414,94056
"RBP4",4610424,5950
"LOC651249",4610440,651249
"ZC3H11B",4610445,643136
"HS.527758",4610452,NA
"HS.518527",4610463,NA
"C14ORF93",4610484,60686
"HERC2P2",4610487,400322
"CXORF56",4610541,63932
"UBE2E3",4610544,10477
"AK3L1",4610554,205
"FAM122B",4610577,159090
"FOXA2",4610592,3170
"AMFR",4610594,267
"LOC731049",4610608,731049
"LOC730382",4610612,730382
"CXCL12",4610615,6387
"PIK3R1",4610626,5295
"LOC100134348",4610630,100134348
"TMEM18",4610646,129787
"EPB49",4610670,2039
"BTN3A2",4610674,11118
"ULK4",4610703,54986
"LOC651169",4610707,651169
"OSTC",4610722,58505
"LOC653325",4610730,653325
"CHAF1B",4610731,8208
"HS.143937",4610736,NA
"ENG",4610753,2022
"KTI12",4610767,112970
"TESSP5",4610768,377047
"LOC100133666",4640017,100133666
"LOC727849",4640035,727849
"FER1L4",4640039,80307
"CLK3",4640041,1198
"CSF1",4640048,1435
"VAMP3",4640066,9341
"PGLS",4640079,25796
"IMPDH1",4640092,3614
"LOC100131859",4640093,100131859
"RPL9",4640095,6133
"MEI1",4640102,150365
"ATF6B",4640110,1388
"PQLC1",4640131,80148
"C8ORF45",4640132,157777
"LOC389328",4640139,389328
"STK19",4640142,8859
"LOC649209",4640148,649209
"C17ORF97",4640161,400566
"HS.539597",4640164,NA
"HS.274526",4640167,NA
"PIN1",4640168,5300
"TFAP2E",4640176,339488
"DYRK1B",4640181,9149
"PLOD2",4640187,5352
"TMEM185A",4640196,84548
"TFAP2A",4640204,7020
"MAX",4640220,4149
"CEP70",4640242,80321
"SIGLEC5",4640270,8778
"SH2D5",4640274,400745
"LOC729208",4640291,729208
"KIAA1245",4640296,149013
"FLJ36070",4640328,284358
"ZNF76",4640333,7629
"TP53I3",4640341,9540
"LPGAT1",4640347,9926
"TRIM37",4640348,4591
"KCNIP3",4640360,30818
"SFI1",4640367,9814
"WNT2B",4640386,7482
"DUXAP3",4640402,503632
"KCND1",4640411,3750
"MAGEA6",4640414,4105
"HIATL1",4640427,84641
"TIGD7",4640438,91151
"AIDA",4640445,64853
"FHL1",4640446,2273
"HS.567184",4640450,NA
"SGMS2",4640470,166929
"PPP2R2B",4640474,5521
"APLF",4640477,200558
"CNOT8",4640484,9337
"UCHL1",4640500,7345
"CACNG8",4640519,59283
"LOC653050",4640538,653050
"HS.560698",4640541,NA
"HS.576084",4640544,NA
"HAND2",4640563,9464
"LOC653636",4640577,653636
"LOC728012",4640593,728012
"LOC100133502",4640600,100133502
"P76",4640608,196463
"LOC100129103",4640619,100129103
"CD302",4640630,9936
"SNX21",4640634,90203
"KHNYN",4640639,23351
"SFXN3",4640646,81855
"HS.541600",4640653,NA
"FBXO41",4640674,150726
"PLA2G6",4640682,8398
"EIF4A2",4640689,1974
"CHMP5",4640703,51510
"HS.579522",4640706,NA
"WWOX",4640717,51741
"LOC643382",4640725,643382
"LOC100132911",4640731,100132911
"CNN3",4640743,1266
"HIBCH",4640750,26275
"LOC642502",4640762,642502
"VPREB3",4640768,29802
"RASAL2",4670008,9462
"ITFG1",4670019,81533
"NPEPL1",4670021,79716
"HS.579365",4670037,NA
"LOC442261",4670039,442261
"RPS26L",4670048,400156
"LOC100130952",4670050,100130952
"SLC5A9",4670056,200010
"ZAK",4670059,51776
"C14ORF180",4670066,400258
"RGS5",4670082,8490
"METT10D",4670093,79066
"RAB27B",4670097,5874
"LOC100132655",4670128,100132655
"NFATC2IP",4670129,84901
"MYO10",4670131,4651
"HS.576072",4670132,NA
"LOC100132032",4670136,100132032
"FLJ43950",4670139,347127
"SIAH1",4670148,6477
"CTSH",4670162,1512
"CAPZB",4670167,832
"KCMF1",4670168,56888
"LOC730754",4670170,730754
"DPP8",4670180,54878
"PRF1",4670193,5551
"LOC650747",4670195,650747
"ZBTB22",4670228,9278
"SYF2",4670241,25949
"SCARNA12",4670273,677777
"LOC100134674",4670280,100134674
"NOC4L",4670307,79050
"ZNF514",4670309,84874
"FBXO7",4670327,25793
"HS.200085",4670332,NA
"HS.544388",4670341,NA
"JAG2",4670343,3714
"HS.543113",4670356,NA
"LOC339692",4670373,339692
"LOC651936",4670377,651936
"CXCL2",4670390,2920
"TEAD2",4670398,8463
"LOC653081",4670400,653081
"CRB3",4670402,92359
"NSUN5C",4670427,260294
"ISY1",4670435,57461
"SMYD5",4670437,10322
"HS.574759",4670438,NA
"FBLN5",4670441,10516
"OTUD4",4670450,54726
"ISOC1",4670451,51015
"SEPT4",4670458,5414
"TIPRL",4670468,261726
"SIVA",4670487,10572
"HS.395787",4670491,NA
"LOC727970",4670497,727970
"C16ORF70",4670520,80262
"HS.564221",4670538,NA
"ACSS2",4670544,55902
"LAMA3",4670553,3909
"LOC100133692",4670561,100133692
"TMEM17",4670577,200728
"MYOF",4670592,26509
"HS.440548",4670594,NA
"SNURF",4670601,8926
"ELMO2",4670603,63916
"C1ORF216",4670608,127703
"LOC644846",4670615,644846
"LOC100129101",4670632,100129101
"HS.579351",4670646,NA
"LOC648876",4670647,648876
"CDC25A",4670670,993
"ACP6",4670671,51205
"VARS",4670672,7407
"HOXD3",4670689,3232
"HS.195391",4670692,NA
"LOC221710",4670703,221710
"COX18",4670707,285521
"MTR",4670711,4548
"ABL2",4670717,27
"ZFP91",4670719,80829
"HS.561526",4670725,NA
"TXNL4A",4730014,10907
"EFNB1",4730019,1947
"CD34",4730021,947
"LOC341457",4730025,341457
"ERI2",4730026,112479
"SASH3",4730037,54440
"LOC645715",4730041,645715
"LOC731096",4730082,731096
"SHCBP1",4730086,79801
"NOX1",4730092,27035
"HS.561363",4730100,NA
"ARRDC2",4730110,27106
"LOC646044",4730113,646044
"HS.99253",4730128,NA
"PSD4",4730131,23550
"FIBIN",4730133,387758
"LOC642655",4730136,642655
"GPX8",4730138,493869
"DSTYK",4730152,25778
"HS.481659",4730154,NA
"KIAA1908",4730156,114796
"SARS2",4730168,54938
"ATP10B",4730180,23120
"FTHL12",4730181,2504
"FAM82A2",4730184,55177
"ZNF132",4730187,7691
"TK1",4730196,7083
"FCRLB",4730204,127943
"PHC1",4730209,1911
"LYPLAL1",4730224,127018
"HS.570034",4730228,NA
"LOC100131608",4730259,100131608
"LOC338667",4730280,338667
"PCDHB10",4730286,56126
"POLS",4730292,11044
"PCCA",4730309,5095
"MERTK",4730315,10461
"LOC100131765",4730327,100131765
"LOC100133899",4730328,100133899
"LOC401589",4730332,401589
"KIF27",4730341,55582
"ATP6V0E1",4730343,8992
"LOC654264",4730347,654264
"THG1L",4730348,54974
"C19ORF31",4730356,404664
"LOC390183",4730368,390183
"FAM75B",4730372,404770
"CAMKK1",4730386,84254
"MYL12A",4730392,10627
"LOC201725",4730397,201725
"GRAP",4730431,10750
"FGF20",4730437,26281
"HS.551898",4730440,NA
"LOC284288",4730463,284288
"HS.514958",4730465,NA
"CDH5",4730482,1003
"PILRB",4730484,29990
"CA3",4730497,761
"LOC646345",4730504,646345
"IGFL2",4730523,147920
"SLC25A25",4730538,114789
"SFRS5",4730543,6430
"MDM1",4730546,56890
"TRIM37",4730564,4591
"AMIGO1",4730598,57463
"LOC645879",4730600,645879
"ZNF676",4730601,163223
"AURKA",4730605,6790
"SLC31A2",4730634,1318
"GCLC",4730670,2729
"HS.542149",4730671,NA
"XKR6",4730672,286046
"OPA3",4730681,80207
"EXOC3",4730682,11336
"CYTH1",4730703,9267
"HS.193406",4730711,NA
"LOC643256",4730717,643256
"LOC653570",4730725,653570
"LRCH2",4730731,57631
"TCEB2",4730743,6923
"PADI2",4730746,11240
"IGLL1",4730747,3543
"HS.545663",4730750,NA
"HS.199657",4730762,NA
"ANKRD9",4730767,122416
"LOC728734",4730768,728734
"SLC19A1",4760014,6573
"UROD",4760020,7389
"NEB",4760040,4703
"UBE2D2",4760047,7322
"FAM18B",4760050,51030
"ELOVL4",4760056,6785
"BDNFOS",4760064,497258
"SNAG1",4760086,112574
"CEP78",4760091,84131
"PHLDB3",4760093,653583
"LOC401720",4760097,401720
"ATXN2L",4760102,11273
"LOC100131166",4760110,100131166
"ATP5J2",4760112,9551
"LOC400506",4760113,400506
"SPAG1",4760131,6674
"C10ORF25",4760148,220979
"CCNE2",4760154,9134
"LOC286467",4760187,286467
"HDAC8",4760241,55869
"GGT3P",4760274,2679
"DDX59",4760280,83479
"VN1R2",4760286,317701
"SLC34A2",4760296,10568
"ZMYND8",4760300,23613
"DDX54",4760301,79039
"LOC100130092",4760309,100130092
"NOS2A",4760324,4843
"FASTK",4760328,10922
"CDC25B",4760338,994
"ZZEF1",4760356,23140
"SNX25",4760368,83891
"LOC100129086",4760397,100129086
"CCDC107",4760398,203260
"LOC644644",4760408,644644
"AGTPBP1",4760427,23287
"C16ORF7",4760433,9605
"RAP2C",4760438,57826
"PTCRA",4760445,171558
"LOC387686",4760446,387686
"C16ORF33",4760450,79622
"UBTD2",4760458,92181
"TUBA4A",4760474,7277
"PARG",4760484,8505
"LOC284232",4760500,284232
"HS.413494",4760504,NA
"CIP29",4760523,84324
"ISL1",4760553,3670
"LOC730036",4760561,730036
"CD59",4760593,966
"TRPV4",4760594,59341
"LOC731999",4760600,731999
"LOC728014",4760601,728014
"GDNF",4760619,2668
"RAB11FIP2",4760630,22841
"PARD3",4760632,56288
"LOC401218",4760647,401218
"HS.175569",4760671,NA
"LPAR3",4760672,23566
"NEK1",4760674,4750
"POU4F2",4760682,5458
"C1ORF131",4760692,128061
"DDX58",4760703,23586
"NBPF22P",4760719,285622
"LOC652762",4780008,652762
"ARL4D",4780010,379
"LOC100128477",4780017,100128477
"SLC45A2",4780021,51151
"LOC100130964",4780035,100130964
"MRPL41",4780040,64975
"ZC3H6",4780041,376940
"DYNLRB1",4780047,83658
"FBXO7",4780048,25793
"PPT2",4780059,9374
"SULT1B1",4780068,27284
"TCEAL3",4780072,85012
"DIS3L2",4780102,129563
"CEP290",4780112,80184
"CALN1",4780113,83698
"LOC388907",4780114,388907
"CENPF",4780129,1063
"UFC1",4780136,51506
"PTPRT",4780138,11122
"LOC643505",4780142,643505
"DYDC2",4780164,84332
"LSS",4780176,4047
"LOC728670",4780181,728670
"HS.19339",4780187,NA
"BPTF",4780192,2186
"POFUT2",4780193,23275
"CD300A",4780196,11314
"MMP12",4780209,4321
"LOC727896",4780220,727896
"LOC200030",4780279,200030
"PLCL1",4780307,5334
"LOC642759",4780315,642759
"LOC646691",4780348,646691
"C1ORF9",4780349,51430
"LOC388242",4780356,388242
"STX7",4780358,8417
"ZNF837",4780360,116412
"RAPSN",4780370,5913
"PRSS21",4780373,10942
"NXT1",4780398,29107
"ANK2",4780437,287
"GYG2",4780445,8908
"HCG2P7",4780470,80867
"SMTNL1",4780484,219537
"LOC651997",4780487,651997
"RNU6-15",4780504,100302741
"ZC3HC1",4780519,51530
"PRPS1",4780521,5631
"ZNF274",4780524,10782
"GPR56",4780528,9289
"RUVBL2",4780537,10856
"PSMC6",4780538,5706
"LOC100132020",4780543,100132020
"XPNPEP2",4780544,7512
"ABCC13",4780553,150000
"TCF1",4780554,6927
"NOP16",4780561,51491
"LOC389137",4780575,389137
"TRIM73",4780577,375593
"UBE2Z",4780592,65264
"RBM47",4780600,54502
"HS.516420",4780601,NA
"LOC389174",4780603,389174
"UNC93B1",4780612,81622
"ANXA2",4780615,302
"SP5",4780626,389058
"POMT1",4780632,10585
"FAM101A",4780646,144347
"TMEM150A",4780647,129303
"ERO1L",4780671,30001
"ZAP70",4780678,7535
"MRPL51",4780689,51258
"NOD3",4780706,197358
"OTUB1",4780707,55611
"LOC728408",4780711,728408
"ETFA",4780743,2108
"HS.562435",4780753,NA
"LOC645682",4780754,645682
"ATG2B",4780762,55102
"FLJ40473",4780767,285226
"FAM8A1",4780768,51439
"WRN",4810017,7486
"PLEK",4810020,5341
"PROC",4810039,5624
"FAM48A",4810040,55578
"ABCB10",4810048,23456
"LOC645558",4810050,645558
"ANKRD13C",4810053,81573
"LOC730041",4810064,730041
"TUSC2",4810072,11334
"TMEM151A",4810075,256472
"HAUS4",4810112,54930
"MGC12982",4810114,84793
"ZNF624",4810121,57547
"PHLDA2",4810128,7262
"BRMS1",4810129,25855
"EIF4EBP3",4810132,8637
"KLHL11",4810133,55175
"LYZ",4810162,4069
"LOC653234",4810164,653234
"STAT1",4810187,6772
"KIAA0406",4810220,9675
"PQBP1",4810228,10084
"ASH1L",4810239,55870
"TMEM52",4810255,339456
"FAM21B",4810270,55747
"SOSTDC1",4810273,25928
"LOC100133264",4810278,100133264
"CLDND1",4810286,56650
"INTS5",4810288,80789
"CR2",4810292,1380
"LCP2",4810307,3937
"TRNT1",4810326,51095
"ETV3",4810343,2117
"C1ORF188",4810348,148646
"C4ORF12",4810349,404201
"LOC647328",4810364,647328
"UBR1",4810370,197131
"MAPK4",4810379,5596
"TROVE2",4810390,6738
"ZNF512B",4810400,57473
"MIR1277",4810411,100302214
"CPNE7",4810437,27132
"MAN2B2",4810438,23324
"TOPORS",4810440,10210
"CSHL1",4810441,1444
"PCOLCE2",4810445,26577
"HS.545250",4810465,NA
"IL18",4810474,3606
"MMP28",4810477,79148
"OPHN1",4810482,4983
"LOC100132147",4810528,100132147
"FASTKD1",4810546,79675
"HS.148257",4810554,NA
"ZNF776",4810577,284309
"SYT15",4810592,83849
"LOC644037",4810598,644037
"HYPB",4810634,29072
"PIF1",4810646,80119
"YWHAH",4810653,7533
"SPTLC1",4810671,10558
"LOC391746",4810672,391746
"ZFAND6",4810674,54469
"LOC649999",4810681,649999
"LOC642062",4810682,642062
"KCNK1",4810703,3775
"CSNK2A1P",4810709,283106
"LOC729769",4810725,729769
"SYT13",4810730,57586
"OCIAD1",4810739,54940
"ZNF484",4810747,83744
"EMX2OS",4810753,196047
"S1PR1",4810768,1901
"USP30",4830010,84749
"LOC100216001",4830019,100216001
"RGP1",4830048,9827
"LOC649203",4830053,649203
"ARPC5L",4830056,81873
"HSP90AB1",4830100,3326
"KRTAP12-2",4830110,353323
"WDR27",4830121,253769
"PI4KB",4830129,5298
"RIMS4",4830138,140730
"ZHX1",4830139,11244
"TM4SF18",4830156,116441
"CSNK1A1L",4830176,122011
"LOC100131160",4830189,100131160
"HS.568838",4830196,NA
"CHI3L2",4830202,1117
"MBP",4830204,4155
"ZNF193",4830220,7746
"ITPKB",4830239,3707
"FAM90A2P",4830243,389630
"BAT2L",4830253,84726
"DPP4",4830255,1803
"TWF1",4830273,5756
"LOC644701",4830288,644701
"SASS6",4830291,163786
"HS.582914",4830300,NA
"KAT2A",4830301,2648
"DUSP10",4830315,11221
"REC8",4830338,9985
"ORC6L",4830343,23594
"FLJ46838",4830347,440865
"BGLAP",4830356,632
"HS.572123",4830398,NA
"LARP6",4830433,55323
"SFT2D2",4830437,375035
"TXNDC2",4830440,84203
"LOC645520",4830446,645520
"HS.582355",4830452,NA
"GMPPB",4830458,29925
"HS.35953",4830465,NA
"FARP2",4830468,9855
"TNIP3",4830471,79931
"MADD",4830484,8567
"CDYL2",4830487,124359
"HDX",4830551,139324
"RELL1",4830553,768211
"CCDC80",4830575,151887
"MRPS16",4830577,51021
"CLEC18C",4830592,283971
"HS.564701",4830598,NA
"LOC649661",4830601,649661
"HS.580229",4830605,NA
"HS.575825",4830673,NA
"BEX2",4830674,84707
"CCDC92",4830682,80212
"FBLN1",4830685,2192
"DNAJC21",4830692,134218
"HS.561633",4830706,NA
"HS.224794",4830709,NA
"SART3",4830717,9733
"MRPS9",4830731,64965
"GYG2",4830750,8908
"HS.566764",4830762,NA
"LOC100132347",4830768,100132347
"LOC286157",4850021,286157
"LOC641914",4850022,641914
"SNORD113-4",4850053,767564
"LOC643300",4850059,643300
"HS.540915",4850066,NA
"LOC152667",4850068,152667
"GIPC1",4850088,10755
"LOC652682",4850102,652682
"LOC645743",4850110,645743
"LOC399988",4850136,399988
"POTEF",4850138,728378
"SLC5A12",4850148,159963
"LOC728844",4850161,728844
"NUP214",4850164,8021
"SLC22A4",4850168,6583
"LOC729143",4850193,729143
"LOC645313",4850195,645313
"PPP2R1B",4850196,5519
"ZWILCH",4850221,55055
"TNFRSF8",4850253,943
"ZNF264",4850270,9422
"FAM123A",4850274,219287
"POLR2E",4850280,5434
"HS.563240",4850288,NA
"PTRF",4850301,284119
"LOC100128230",4850324,100128230
"TIMD4",4850332,91937
"WNT5B",4850370,81029
"BSG",4850372,682
"PCDH7",4850373,5099
"TXNDC5",4850398,81567
"LOC648980",4850403,648980
"LOC646046",4850411,646046
"KIAA0564",4850414,23078
"HEATR3",4850440,55027
"LOC728467",4850445,728467
"SCARNA3",4850451,677679
"STK17A",4850482,9263
"UFSP1",4850487,402682
"LOC643384",4850494,643384
"NXF1",4850497,10482
"ENTPD3",4850504,956
"DHX29",4850519,54505
"NUP35",4850521,129401
"PAOX",4850538,196743
"HS.538979",4850544,NA
"ZNF483",4850577,158399
"ZNF17",4850600,7565
"NCRNA00119",4850601,348808
"CNN1",4850630,1264
"ALG8",4850632,79053
"HS.313056",4850634,NA
"ARRDC1",4850646,92714
"RASAL2",4850672,9462
"UTP23",4850673,84294
"PSAT1",4850674,29968
"GEMIN8",4850682,54960
"SLC16A14",4850703,151473
"HS.519750",4850706,NA
"LOC644623",4850717,644623
"PSEN1",4850725,5663
"TFPI",4850731,7035
"TAF4B",4850735,6875
"MBTPS2",4850739,51360
"RFX4",4850743,5992
"GHITM",4850754,27069
"LOC388210",4860022,388210
"HS.563870",4860039,NA
"HS.512285",4860041,NA
"FYN",4860050,2534
"LOC650098",4860056,650098
"LOC647346",4860066,647346
"STX1A",4860068,6804
"PHACS",4860070,84680
"HS.566355",4860082,NA
"KIAA2026",4860092,158358
"LOC653888",4860093,653888
"DEFA1B",4860128,728358
"HS.393308",4860136,NA
"SP100",4860161,6672
"LOC388080",4860170,388080
"SLC38A5",4860181,92745
"PCBD1",4860184,5092
"IP6K1",4860187,9807
"SLC35A2",4860195,7355
"FLJ44124",4860196,641737
"LOC391742",4860202,391742
"ACIN1",4860204,22985
"SRGAP2",4860220,23380
"WARS",4860224,7453
"WDR1",4860239,9948
"DERPC",4860240,54921
"TAGAP",4860242,117289
"SNRPB",4860243,6628
"HS.37648",4860280,NA
"KIAA0194",4860291,22993
"CACNB2",4860292,783
"ZWINT",4860296,11130
"CYP2C18",4860307,1562
"LOC401206",4860309,401206
"TESK1",4860315,7016
"R3HDM1",4860327,23518
"GTF2IRD2B",4860328,389524
"HS.444411",4860338,NA
"MAP4K4",4860343,9448
"VBP1",4860358,7411
"ATRIP",4860367,84126
"LOC644422",4860373,644422
"LOC388114",4860398,388114
"RAPH1",4860408,65059
"OMA1",4860435,115209
"ZMYND19",4860437,116225
"LOC100128013",4860452,100128013
"SYT15",4860475,83849
"LOC652491",4860484,652491
"LOC134466",4860520,134466
"NBPF11",4860538,728912
"LOC91664",4860541,91664
"INTS12",4860553,57117
"NDUFAB1",4860563,4706
"LOC440491",4860564,440491
"C1ORF218",4860575,54530
"LOC100134376",4860593,100134376
"ZNF652",4860594,22834
"ANKRD47",4860603,256949
"NEK9",4860609,91754
"KDSR",4860671,2531
"GUCY1A3",4860681,2982
"LOC100133402",4860682,100133402
"MED22",4860689,6837
"CCDC88B",4860711,283234
"POT1",4860735,25913
"HS.132545",4860739,NA
"LOC642684",4860746,642684
"LOC654342",4860747,654342
"ZNF136",4860768,7695
"ZBP1",4880010,81030
"TCEA2",4880014,6919
"ENKUR",4880022,219670
"HS.560728",4880064,NA
"VDR",4880070,7421
"HS.574731",4880082,NA
"CLSTN1",4880097,22883
"LOC649639",4880113,649639
"LOC100133002",4880121,100133002
"ARGLU1",4880132,55082
"MAP3K13",4880133,9175
"NPY",4880138,4852
"LOC648576",4880162,648576
"PTTG1IP",4880168,754
"ABL1",4880170,25
"C1ORF124",4880181,83932
"CMTM3",4880184,123920
"LOC100132771",4880192,100132771
"KLRG1",4880193,10219
"RERG",4880201,85004
"HS.544914",4880241,NA
"HS.542632",4880243,NA
"HS.581533",4880273,NA
"FLJ23865",4880280,200317
"HARBI1",4880300,283254
"RGPD6",4880309,729540
"LOC100129513",4880326,100129513
"FLJ40504",4880333,284085
"YME1L1",4880348,10730
"FBL",4880360,2091
"PIK3CA",4880367,5290
"JUP",4880370,3728
"UBE2O",4880376,63893
"EHHADH",4880382,1962
"ZBTB17",4880397,7709
"LOC651197",4880400,651197
"SLC12A7",4880403,10723
"SEMA4D",4880408,10507
"LOC100134648",4880411,100134648
"IDH2",4880433,3418
"LOC643431",4880440,643431
"LOC654123",4880441,654123
"NUCKS1",4880445,64710
"DMBT1",4880458,1755
"LOC100128907",4880474,100128907
"SOCS6",4880475,9306
